Site;Rate;H Error;SubCatch
37;50;0.0518321399630612;4.0
37;50;0.0725793871858537;5.0
37;50;0.0733429993361461;7.0
37;50;0.0470840359669821;12.0
37;50;0.0252972077549047;6.0
37;50;0.0310184094991111;8.0
37;50;0.0479191227431843;9.0
37;60;0.0855763375290877;3.0
37;60;0.0956521101664394;2.0
37;60;0.062586196500019;4.0
37;60;0.0855152562860721;5.0
37;60;0.0883872795128453;7.0
37;60;0.052324568423268;12.0
37;60;0.0291374390627939;6.0
37;60;0.0387082899200951;8.0
37;60;0.0606481004867077;9.0
37;75; 0.0031283131574300423;3.0
37;75; 5.6709551800989174e-05;2.0
37;75; 0.0022449047761575916;4.0
37;75; 0.0018901407783915225;5.0
37;75; 0.00258348880284989;7.0
37;75; 0.002427092454116575;12.0
37;75; 0.002053357430413092;6.0
37;75; 6.227427565503887e-05;8.0
37;75; 0.002069701821006955;9.0
37;90;0.1327850566058465;3.0
37;90;0.1521723189481406;2.0
37;90;0.0950779398507464;4.0
37;90;0.1201495621242839;5.0
37;90;0.1274080188470145;7.0
37;90;0.0639416155171171;12.0
37;90;0.0403317259768416;6.0
37;90;0.0547660488393959;8.0
37;90;0.0851915672180355;9.0
37;100; 0.0031283131574300423;3.0
37;100; 5.6709551800989174e-05;2.0
37;100; 0.0022449047761575916;4.0
37;100; 0.0018901407783915225;5.0
37;100; 0.00258348880284989;7.0
37;100; 0.002427092454116575;12.0
37;100; 0.002053357430413092;6.0
37;100; 6.227427565503887e-05;8.0
37;100; 0.002069701821006955;9.0
37;125;0.1767420608249593;3.0
37;125;0.1937120437410459;2.0
37;125;0.119040722257382;4.0
37;125;0.1512226750762831;5.0
37;125;0.1670977894036244;7.0
37;125;0.0717967760666839;12.0
37;125;0.0502190022946101;6.0
37;125;0.07069739937021;8.0
37;125;0.1032885045384369;9.0
37;150;0.2222853855443038;3.0
37;150;0.265695840360402;2.0
37;150;0.1328599058563507;4.0
37;150;0.1640467298259829;5.0
37;150;0.1875739018316042;7.0
37;150;0.0746489787627274;12.0
37;150;0.0549320546047673;6.0
37;150;0.0836747416091536;8.0
37;150;0.1192461482337811;9.0
37;182;0.3046425959992441;3.0
37;182;0.3077776392385274;2.0
37;182;0.1570918753689669;4.0
37;182;0.2152104302365829;5.0
37;182;0.2536399824301198;7.0
37;182;0.0836926516504312;12.0
37;182;0.0686957433069524;6.0
37;182;0.1110115936258895;8.0
37;182;0.1528367970968075;9.0
37;200;0.2963950748730469;3.0
37;200;0.3729835632277302;2.0
37;200;0.1464490998224729;4.0
37;200;0.1894064777930915;5.0
37;200;0.2279107397827071;7.0
37;200;0.0783325885315729;12.0
37;200;0.0624330846020298;6.0
37;200;0.0937614646102528;8.0
37;200;0.1306828583285947;9.0
37;250; 0.0031283131574300423;3.0
37;250; 5.6709551800989174e-05;2.0
37;250; 0.0022449047761575916;4.0
37;250; 0.0018901407783915225;5.0
37;250; 0.00258348880284989;7.0
37;250; 0.002427092454116575;12.0
37;250; 0.002053357430413092;6.0
37;250; 6.227427565503887e-05;8.0
37;250; 0.002069701821006955;9.0
37;300; 0.0031283131574300423;3.0
37;300; 5.6709551800989174e-05;2.0
37;300; 0.0022449047761575916;4.0
37;300; 0.0018901407783915225;5.0
37;300; 0.00258348880284989;7.0
37;300; 0.002427092454116575;12.0
37;300; 0.002053357430413092;6.0
37;300; 6.227427565503887e-05;8.0
37;300; 0.002069701821006955;9.0
37;330; 0.0031283131574300423;3.0
37;330; 5.6709551800989174e-05;2.0
37;330; 0.0022449047761575916;4.0
37;330; 0.0018901407783915225;5.0
37;330; 0.00258348880284989;7.0
37;330; 0.002427092454116575;12.0
37;330; 0.002053357430413092;6.0
37;330; 6.227427565503887e-05;8.0
37;330; 0.002069701821006955;9.0
37;365; 0.0031283131574300423;3.0
37;365; 5.6709551800989174e-05;2.0
37;365; 0.0022449047761575916;4.0
37;365; 0.0018901407783915225;5.0
37;365; 0.00258348880284989;7.0
37;365; 0.002427092454116575;12.0
37;365; 0.002053357430413092;6.0
37;365; 6.227427565503887e-05;8.0
37;365; 0.002069701821006955;9.0
37;550; 0.0031283131574300423;3.0
37;550; 5.6709551800989174e-05;2.0
37;550; 0.0022449047761575916;4.0
37;550; 0.0018901407783915225;5.0
37;550; 0.00258348880284989;7.0
37;550; 0.002427092454116575;12.0
37;550; 0.002053357430413092;6.0
37;550; 6.227427565503887e-05;8.0
37;550; 0.002069701821006955;9.0
37;640;0.4788594900129513;3.0
37;640;0.6697071192716448;2.0
37;640;0.2136215227977663;4.0
37;640;0.2440306191534056;5.0
37;640;0.3356036153783886;7.0
37;640;0.0873637977276228;12.0
37;640;0.0783320699437305;6.0
37;640;0.1536293413258165;8.0
37;640;0.195282317896407;9.0
37;730;0.5357710546874161;3.0
37;730;0.8350114315482111;2.0
37;730;0.2262658111375849;4.0
37;730;0.2498343773610825;5.0
37;730;0.3614071482030483;7.0
37;730;0.0887751518357118;12.0
37;730;0.0807126314498678;6.0
37;730;0.1722479587761677;8.0
37;730;0.2181481666904194;9.0
37;1000;0.5112811334919309;3.0
37;1000;0.7839717967134477;2.0
37;1000;0.2251096534591955;4.0
37;1000;0.247834926756273;5.0
37;1000;0.3534751619463446;7.0
37;1000;0.0887624041211086;12.0
37;1000;0.0798455374850201;6.0
37;1000;0.1690131479392141;8.0
37;1000;0.2140091075684085;9.0
37;1500;0.6320864893381408;3.0
37;1500;0.988144721671827;2.0
37;1500;0.2455805351723914;4.0
37;1500;0.2532552589861806;5.0
37;1500;0.3868341415845434;7.0
37;1500;0.0902827762409553;12.0
37;1500;0.0827905665348603;6.0
37;1500;0.192279204825743;8.0
37;1500;0.2378270840998468;9.0
37;2000;0.620646650028952;3.0
37;2000;1.3040827871152816;2.0
37;2000;0.2568853504411242;4.0
37;2000;0.2587661767565579;5.0
37;2000;0.4221859492257401;7.0
37;2000;0.0911445537338186;12.0
37;2000;0.0842144861753045;6.0
37;2000;0.2070707138584983;8.0
37;2000;0.2500202689042158;9.0
37;2250;0.712934939320207;3.0
37;2250;1.0112725075449454;2.0
37;2250;0.2479882734651055;4.0
37;2250;0.2532739568645129;5.0
37;2250;0.4218032624657266;7.0
37;2250;0.0904301856548217;12.0
37;2250;0.0838367650422448;6.0
37;2250;0.1936882001441655;8.0
37;2250;0.2392530798777467;9.0
37;3000;0.8275241029380259;3.0
37;3000;1.253560081545313;2.0
37;3000;0.2633050687826536;4.0
37;3000;0.2596296076717751;5.0
37;3000;0.4546973651513599;7.0
37;3000;0.0917487283572867;12.0
37;3000;0.086604885427109;6.0
37;3000;0.2032523563306002;8.0
37;3000;0.2515491138156206;9.0
37;3182;0.761788737387212;3.0
37;3182;1.344389478384299;2.0
37;3182;0.2686190244555776;4.0
37;3182;0.2588795708380541;5.0
37;3182;0.4525280283042914;7.0
37;3182;0.0922015239341602;12.0
37;3182;0.0865691737748099;6.0
37;3182;0.2088583339673674;8.0
37;3182;0.2497339880671896;9.0
37;3652; 0.0031283131574300423;3.0
37;3652; 5.6709551800989174e-05;2.0
37;3652; 0.0022449047761575916;4.0
37;3652; 0.0018901407783915225;5.0
37;3652; 0.00258348880284989;7.0
37;3652; 0.002427092454116575;12.0
37;3652; 0.002053357430413092;6.0
37;3652; 6.227427565503887e-05;8.0
37;3652; 0.002069701821006955;9.0
38;1;0.0;1.0
38;1;0.0;2.0
38;1;0.0;9.0
38;1;0.0;3.0
38;1;0.0;5.0
38;1;0.0;6.0
38;1;0.0;7.0
38;1;0.0;8.0
38;2;0.0043245708065314;1.0
38;2;0.0047130041838266;2.0
38;2;0.002143384352977;9.0
38;2;0.0066687622083071;3.0
38;2;0.0030507580111962;5.0
38;2;0.0039622299882982;6.0
38;2;0.0020037375140996;7.0
38;2;0.0060534256641725;8.0
38;7;0.0199121598652865;1.0
38;7;0.0230208995710137;2.0
38;7;0.008581509127943;9.0
38;7;0.0326604035328864;3.0
38;7;0.0126711251460026;5.0
38;7;0.0172407983129397;6.0
38;7;0.0076484253818778;7.0
38;7;0.0280618828590263;8.0
38;15; 0.002146934105639437;1.0
38;15; 0.002712617335012077;2.0
38;15; 5.258197308384026e-05;9.0
38;15; 0.0021037011591758057;3.0
38;15; 0.002919775094889691;5.0
38;15; 0.004115867494401133;6.0
38;15; 0.002390617179980651;7.0
38;15; 0.005664536439864158;8.0
38;21; 0.002146934105639437;1.0
38;21; 0.002712617335012077;2.0
38;21; 5.258197308384026e-05;9.0
38;21; 0.0021037011591758057;3.0
38;21; 0.002919775094889691;5.0
38;21; 0.004115867494401133;6.0
38;21; 0.002390617179980651;7.0
38;21; 0.005664536439864158;8.0
38;30; 0.002146934105639437;1.0
38;30; 0.002712617335012077;2.0
38;30; 5.258197308384026e-05;9.0
38;30; 0.0021037011591758057;3.0
38;30; 0.002919775094889691;5.0
38;30; 0.004115867494401133;6.0
38;30; 0.002390617179980651;7.0
38;30; 0.005664536439864158;8.0
38;45; 0.002146934105639437;1.0
38;45; 0.002712617335012077;2.0
38;45; 5.258197308384026e-05;9.0
38;45; 0.0021037011591758057;3.0
38;45; 0.002919775094889691;5.0
38;45; 0.004115867494401133;6.0
38;45; 0.002390617179980651;7.0
38;45; 0.005664536439864158;8.0
38;50;0.0883152986206688;1.0
38;50;0.0940862976813433;2.0
38;50;0.0327831557905613;9.0
38;50;0.1323516129264212;3.0
38;50;0.0472417907843174;5.0
38;50;0.0606660996772562;6.0
38;50;0.0288660108891231;7.0
38;50;0.1132741896253269;8.0
38;60;0.1060236862608158;1.0
38;60;0.1127031406347566;2.0
38;60;0.0372480114949362;9.0
38;60;0.1594445303062996;3.0
38;60;0.0580783545634121;5.0
38;60;0.0757879050679954;6.0
38;60;0.0336811946905213;7.0
38;60;0.1526454024719367;8.0
38;75; 0.002146934105639437;1.0
38;75; 0.002712617335012077;2.0
38;75; 5.258197308384026e-05;9.0
38;75; 0.0021037011591758057;3.0
38;75; 0.002919775094889691;5.0
38;75; 0.004115867494401133;6.0
38;75; 0.002390617179980651;7.0
38;75; 0.005664536439864158;8.0
38;90;0.1624151745273434;1.0
38;90;0.169955258501963;2.0
38;90;0.0485096707170933;9.0
38;90;0.2393593888622028;3.0
38;90;0.0822597009309457;5.0
38;90;0.1157690166150479;6.0
38;90;0.043472953459382;7.0
38;90;0.212110610176092;8.0
38;100;0.1571731679079467;1.0
38;100;0.1771996167017998;2.0
38;100;0.0529280537748482;9.0
38;100;0.2412986299677371;3.0
38;100;0.0847013989890294;5.0
38;100;0.113702881853749;6.0
38;100;0.0450880558588349;7.0
38;100;0.2080560393205401;8.0
38;125;0.2133062172589718;1.0
38;125;0.2334146257192197;2.0
38;125;0.0604489680149216;9.0
38;125;0.3147959553906804;3.0
38;125;0.1098414187274032;5.0
38;125;0.1560454843401931;6.0
38;125;0.0538395804410708;7.0
38;125;0.2833919366521829;8.0
38;150;0.2462577975771308;1.0
38;150;0.2586181916957189;2.0
38;150;0.0628091621016604;9.0
38;150;0.362096836605119;3.0
38;150;0.1379780611878842;5.0
38;150;0.1909700626569786;6.0
38;150;0.0591940004878824;7.0
38;150;0.3466074735431795;8.0
38;182;0.3108797863741226;1.0
38;182;0.3580396680889587;2.0
38;182;0.0746576975442947;9.0
38;182;0.518275283521403;3.0
38;182;0.1816653060011675;5.0
38;182;0.2513486875081058;6.0
38;182;0.0762470399852402;7.0
38;182;0.497427410431519;8.0
38;200;0.3018266205170794;1.0
38;200;0.3255679941316981;2.0
38;200;0.068998744014246;9.0
38;200;0.447270553305295;3.0
38;200;0.1746543404678174;5.0
38;200;0.2335927223270051;6.0
38;200;0.0678039406316757;7.0
38;200;0.4043763919265274;8.0
38;250;0.3775553851481094;1.0
38;250;0.4050791567588691;2.0
38;250;0.0759407966523328;9.0
38;250;0.6131263833107885;3.0
38;250;0.2171870012681513;5.0
38;250;0.302234728478855;6.0
38;250;0.0869917811266576;7.0
38;250;0.5446712674252576;8.0
38;300; 0.002146934105639437;1.0
38;300; 0.002712617335012077;2.0
38;300; 5.258197308384026e-05;9.0
38;300; 0.0021037011591758057;3.0
38;300; 0.002919775094889691;5.0
38;300; 0.004115867494401133;6.0
38;300; 0.002390617179980651;7.0
38;300; 0.005664536439864158;8.0
38;330;0.3923096405215321;1.0
38;330;0.4331927771684176;2.0
38;330;0.0816416070531229;9.0
38;330;0.6494019784719429;3.0
38;330;0.2294260932987424;5.0
38;330;0.3231377007813106;6.0
38;330;0.0861893932636015;7.0
38;330;0.6302332962406068;8.0
38;365; 0.002146934105639437;1.0
38;365; 0.002712617335012077;2.0
38;365; 5.258197308384026e-05;9.0
38;365; 0.0021037011591758057;3.0
38;365; 0.002919775094889691;5.0
38;365; 0.004115867494401133;6.0
38;365; 0.002390617179980651;7.0
38;365; 0.005664536439864158;8.0
38;550;0.512746468544888;1.0
38;550;0.4646284160154828;2.0
38;550;0.0832437307126145;9.0
38;550;0.7368086901817883;3.0
38;550;0.3185080887989755;5.0
38;550;0.4354396063863735;6.0
38;550;0.1029952995345982;7.0
38;550;0.9477067679515144;8.0
38;640;0.4926677828767016;1.0
38;640;0.480259735930952;2.0
38;640;0.0857237851858537;9.0
38;640;0.7498326596164447;3.0
38;640;0.3126677350342771;5.0
38;640;0.4155231719063893;6.0
38;640;0.1107425578247986;7.0
38;640;0.8223102143680217;8.0
38;730; 0.002146934105639437;1.0
38;730; 0.002712617335012077;2.0
38;730; 5.258197308384026e-05;9.0
38;730; 0.0021037011591758057;3.0
38;730; 0.002919775094889691;5.0
38;730; 0.004115867494401133;6.0
38;730; 0.002390617179980651;7.0
38;730; 0.005664536439864158;8.0
38;1000; 0.002146934105639437;1.0
38;1000; 0.002712617335012077;2.0
38;1000; 5.258197308384026e-05;9.0
38;1000; 0.0021037011591758057;3.0
38;1000; 0.002919775094889691;5.0
38;1000; 0.004115867494401133;6.0
38;1000; 0.002390617179980651;7.0
38;1000; 0.005664536439864158;8.0
38;1500; 0.002146934105639437;1.0
38;1500; 0.002712617335012077;2.0
38;1500; 5.258197308384026e-05;9.0
38;1500; 0.0021037011591758057;3.0
38;1500; 0.002919775094889691;5.0
38;1500; 0.004115867494401133;6.0
38;1500; 0.002390617179980651;7.0
38;1500; 0.005664536439864158;8.0
38;2000; 0.002146934105639437;1.0
38;2000; 0.002712617335012077;2.0
38;2000; 5.258197308384026e-05;9.0
38;2000; 0.0021037011591758057;3.0
38;2000; 0.002919775094889691;5.0
38;2000; 0.004115867494401133;6.0
38;2000; 0.002390617179980651;7.0
38;2000; 0.005664536439864158;8.0
38;2250; 0.002146934105639437;1.0
38;2250; 0.002712617335012077;2.0
38;2250; 5.258197308384026e-05;9.0
38;2250; 0.0021037011591758057;3.0
38;2250; 0.002919775094889691;5.0
38;2250; 0.004115867494401133;6.0
38;2250; 0.002390617179980651;7.0
38;2250; 0.005664536439864158;8.0
38;3000;0.6350237621698563;1.0
38;3000;0.5637420976318391;2.0
38;3000;0.0861180389599099;9.0
38;3000;0.8688491611665751;3.0
38;3000;0.4401712304222171;5.0
38;3000;0.5757890098823112;6.0
38;3000;0.174062828992494;7.0
38;3000;1.2496335246494608;8.0
38;3182;0.6480111094352188;1.0
38;3182;0.5727927191571196;2.0
38;3182;0.0861884161179595;9.0
38;3182;0.7859479760385704;3.0
38;3182;0.4517693854687711;5.0
38;3182;0.5892466056004521;6.0
38;3182;0.1789991697576358;7.0
38;3182;1.2916609261371794;8.0
38;3652; 0.002146934105639437;1.0
38;3652; 0.002712617335012077;2.0
38;3652; 5.258197308384026e-05;9.0
38;3652; 0.0021037011591758057;3.0
38;3652; 0.002919775094889691;5.0
38;3652; 0.004115867494401133;6.0
38;3652; 0.002390617179980651;7.0
38;3652; 0.005664536439864158;8.0
39;1;0.0;2.0
39;1;0.0;3.0
39;1;0.0;5.0
39;1;0.0;4.0
39;1;0.0;8.0
39;1;0.0;9.0
39;1;0.0;7.0
39;2;0.0060689724806875;2.0
39;2;0.0030109019404276;3.0
39;2;0.0039619713336447;5.0
39;2;0.0051726260258397;4.0
39;2;0.002562376066268;8.0
39;2;0.0050130456115152;9.0
39;2;0.0027264817329799;7.0
39;7;0.0294799814692098;2.0
39;7;0.0142638483699564;3.0
39;7;0.0175307908731938;5.0
39;7;0.022883333370144;4.0
39;7;0.0105696932684804;8.0
39;7;0.0240249037142589;9.0
39;7;0.0116952266373218;7.0
39;15;0.0496597217700987;2.0
39;15;0.0260377842146301;3.0
39;15;0.0294239253047605;5.0
39;15;0.0390982441929114;4.0
39;15;0.0169607245862852;8.0
39;15;0.0409664165087208;9.0
39;15;0.0181700724868697;7.0
39;21; 0.0020502687752442395;2.0
39;21; 0.002211540020259573;3.0
39;21; 0.0026740309056195897;5.0
39;21; 0.0029559590424926506;4.0
39;21; 0.00254725751574689;8.0
39;21; 0.003682413992337351;9.0
39;21; 7.55271525315221e-05;7.0
39;30;0.0782750438302397;2.0
39;30;0.0386553909417834;3.0
39;30;0.0489691198819128;5.0
39;30;0.0518588443308156;4.0
39;30;0.0278671324771454;8.0
39;30;0.0596922334792388;9.0
39;30;0.0288261342524241;7.0
39;45; 0.0020502687752442395;2.0
39;45; 0.002211540020259573;3.0
39;45; 0.0026740309056195897;5.0
39;45; 0.0029559590424926506;4.0
39;45; 0.00254725751574689;8.0
39;45; 0.003682413992337351;9.0
39;45; 7.55271525315221e-05;7.0
39;50; 0.0020502687752442395;2.0
39;50; 0.002211540020259573;3.0
39;50; 0.0026740309056195897;5.0
39;50; 0.0029559590424926506;4.0
39;50; 0.00254725751574689;8.0
39;50; 0.003682413992337351;9.0
39;50; 7.55271525315221e-05;7.0
39;60; 0.0020502687752442395;2.0
39;60; 0.002211540020259573;3.0
39;60; 0.0026740309056195897;5.0
39;60; 0.0029559590424926506;4.0
39;60; 0.00254725751574689;8.0
39;60; 0.003682413992337351;9.0
39;60; 7.55271525315221e-05;7.0
39;75;0.1939171952106466;2.0
39;75;0.0909263673326094;3.0
39;75;0.1010927878474745;5.0
39;75;0.1022518323930592;4.0
39;75;0.0572371975216847;8.0
39;75;0.1313911167305042;9.0
39;75;0.0619916832842889;7.0
39;90;0.2627346586657113;2.0
39;90;0.1234922044240667;3.0
39;90;0.1224012568391638;5.0
39;90;0.1293810150574369;4.0
39;90;0.0699042375726936;8.0
39;90;0.1841705984304439;9.0
39;90;0.0768233564627772;7.0
39;100; 0.0020502687752442395;2.0
39;100; 0.002211540020259573;3.0
39;100; 0.0026740309056195897;5.0
39;100; 0.0029559590424926506;4.0
39;100; 0.00254725751574689;8.0
39;100; 0.003682413992337351;9.0
39;100; 7.55271525315221e-05;7.0
39;125;0.339910868743486;2.0
39;125;0.1641228346605819;3.0
39;125;0.1509409946104326;5.0
39;125;0.1713504297318472;4.0
39;125;0.0865207645525388;8.0
39;125;0.2482369823394326;9.0
39;125;0.0998230331632845;7.0
39;150;0.3769572008406437;2.0
39;150;0.1922733209948459;3.0
39;150;0.1636294517759361;5.0
39;150;0.1941622398397299;4.0
39;150;0.0956450408757359;8.0
39;150;0.311172492811944;9.0
39;150;0.115096500701463;7.0
39;182; 0.0020502687752442395;2.0
39;182; 0.002211540020259573;3.0
39;182; 0.0026740309056195897;5.0
39;182; 0.0029559590424926506;4.0
39;182; 0.00254725751574689;8.0
39;182; 0.003682413992337351;9.0
39;182; 7.55271525315221e-05;7.0
39;200;0.4651955099387072;2.0
39;200;0.2274125077861326;3.0
39;200;0.1832855247231695;5.0
39;200;0.234908498362877;4.0
39;200;0.1105503835547228;8.0
39;200;0.3767030533073948;9.0
39;200;0.140105688774448;7.0
39;250;0.6374733834689876;2.0
39;250;0.2697651362972331;3.0
39;250;0.2198014988094627;5.0
39;250;0.2705980156391647;4.0
39;250;0.1316347485568092;8.0
39;250;0.5209868780579995;9.0
39;250;0.1836556107835206;7.0
39;300;0.7687271085109433;2.0
39;300;0.3006226769151997;3.0
39;300;0.221654511175019;5.0
39;300;0.2903372467537699;4.0
39;300;0.1359981077441543;8.0
39;300;0.5761981538391356;9.0
39;300;0.1814566365601929;7.0
39;330; 0.0020502687752442395;2.0
39;330; 0.002211540020259573;3.0
39;330; 0.0026740309056195897;5.0
39;330; 0.0029559590424926506;4.0
39;330; 0.00254725751574689;8.0
39;330; 0.003682413992337351;9.0
39;330; 7.55271525315221e-05;7.0
39;365;0.6809773972335589;2.0
39;365;0.3062111071553264;3.0
39;365;0.2287345847888473;5.0
39;365;0.2837152939986176;4.0
39;365;0.1377643888636448;8.0
39;365;0.5549172843832204;9.0
39;365;0.1936686341835029;7.0
39;550;0.9168950135094062;2.0
39;550;0.4018549573175734;3.0
39;550;0.2467349294189075;5.0
39;550;0.3020098027796626;4.0
39;550;0.1505111559090747;8.0
39;550;0.8069029709438864;9.0
39;550;0.234922834283087;7.0
39;640;0.8493814570569321;2.0
39;640;0.3686357987154687;3.0
39;640;0.2375285939078153;5.0
39;640;0.3081255485319498;4.0
39;640;0.1461378457360144;8.0
39;640;0.730951244546602;9.0
39;640;0.2181604261981139;7.0
39;730; 0.0020502687752442395;2.0
39;730; 0.002211540020259573;3.0
39;730; 0.0026740309056195897;5.0
39;730; 0.0029559590424926506;4.0
39;730; 0.00254725751574689;8.0
39;730; 0.003682413992337351;9.0
39;730; 7.55271525315221e-05;7.0
39;1000; 0.0020502687752442395;2.0
39;1000; 0.002211540020259573;3.0
39;1000; 0.0026740309056195897;5.0
39;1000; 0.0029559590424926506;4.0
39;1000; 0.00254725751574689;8.0
39;1000; 0.003682413992337351;9.0
39;1000; 7.55271525315221e-05;7.0
39;1500;0.9647353841780228;2.0
39;1500;0.454757905362794;3.0
39;1500;0.2601742545900556;5.0
39;1500;0.3304844368844091;4.0
39;1500;0.1585186299379338;8.0
39;1500;0.9127203157902396;9.0
39;1500;0.2545173414201483;7.0
39;2000; 0.0020502687752442395;2.0
39;2000; 0.002211540020259573;3.0
39;2000; 0.0026740309056195897;5.0
39;2000; 0.0029559590424926506;4.0
39;2000; 0.00254725751574689;8.0
39;2000; 0.003682413992337351;9.0
39;2000; 7.55271525315221e-05;7.0
39;2250;0.9850058889648962;2.0
39;2250;0.4586844879168653;3.0
39;2250;0.2612774885196337;5.0
39;2250;0.3369722520669298;4.0
39;2250;0.1587068806278901;8.0
39;2250;0.9495441588621528;9.0
39;2250;0.2466019106996606;7.0
39;3000; 0.0020502687752442395;2.0
39;3000; 0.002211540020259573;3.0
39;3000; 0.0026740309056195897;5.0
39;3000; 0.0029559590424926506;4.0
39;3000; 0.00254725751574689;8.0
39;3000; 0.003682413992337351;9.0
39;3000; 7.55271525315221e-05;7.0
39;3182;1.0725452697546394;2.0
39;3182;0.4990858259471104;3.0
39;3182;0.2721799815527855;5.0
39;3182;0.3488225697205054;4.0
39;3182;0.1658812730754117;8.0
39;3182;1.0607357263549555;9.0
39;3182;0.281446238298808;7.0
39;3652;1.0645647306087875;2.0
39;3652;0.4927067722691531;3.0
39;3652;0.2693293248052867;5.0
39;3652;0.3493891637918348;4.0
39;3652;0.163505155913793;8.0
39;3652;1.024999425545973;9.0
39;3652;0.2748143102003789;7.0
